번호,회계구분,부서명,세부사업명,통계목,지급일자,사업개요,지출액
792,일반회계,사회복지과,기본경비(사회복지과),사무관리비,2022-04-29,2022년 4월분 부서 기본업무수행 특근매식비 지급,"           1,712,000"
793,일반회계,사회복지과,기본경비(사회복지과),부서운영업무추진비,2022-04-29,2022년 4월 사회복지과 사무실 운영을 위한 부서운영업무추진비 지급,"             285,280"
794,일반회계,사회복지과,복지대상자 통합조사 실시,시책추진업무추진비,2022-04-29,통합관리팀 시책추진업무추진비 지급,"             120,000"
795,일반회계,사회복지과,기초생활보장,시책추진업무추진비,2022-04-29,기초생활보장 업무추진 소요경비 지급,"             174,000"
796,일반회계,사회복지과,기초생활보장,시책추진업무추진비,2022-04-29,기초생활보장(취약지역 거주자 지원) 시책추진업무추진비 지급,"              78,000"
797,일반회계,사회복지과,기초생활보장,시책추진업무추진비,2022-04-29,기초생활보장(취약지역 거주자 지원) 시책추진업무추진비 지급,"              42,500"
798,일반회계,사회복지과,기본경비(복지정책과),사무관리비,2022-04-29,2022년 4월분 국 현안업무수행 특근매식비 지급,"           2,824,000"
799,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-29,기초생계급여수급자 장제급여 지급,"           2,400,000"
800,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-29,기초주거급여수급자 장제급여 지급,"             800,000"
801,일반회계,사회복지과,자활근로(자체시행),사회보장적수혜금,2022-04-29,2022년 4월 지자체 직접시행 자활근로사업 참여자 임금 지급,"         150,009,430"
802,의료급여기금특별회계,사회복지과,의료급여 수급자 급여비용 지원,의료및구료비,2022-04-29,2021년도 의료급여 건강생활유지비 잔액 지급,"         160,537,060"
803,일반회계,사회복지과,생계급여,사회보장적수혜금,2022-04-28,2022년 4월 기초생계급여수급자 생계급여 추가지급분 지급,"          33,593,030"
804,일반회계,사회복지과,생계급여,사회보장적수혜금,2022-04-28,2022년 4월 청년희망키움통장 근로소득공제금 지급,"             800,000"
805,일반회계,사회복지과,생계급여,사회보장적수혜금,2022-04-28,2022년 4월분 기초생계급여수급자 생계급여 추가지급분(수기지급) 지급,"             583,450"
806,일반회계,사회복지과,자활근로(자체시행),사회보장적수혜금,2022-04-28,2022년 4월 지자체 직접시행 자활근로사업 참여자 고용·산재보험료 납부,"             787,400"
807,일반회계,사회복지과,주거급여,사회보장적수혜금,2022-04-28,2022년 4월 국민기초생활보장수급자 주거급여(보증금-월차임) 추가 지급,"          38,347,100"
808,일반회계,사회복지과,복지대상자 통합조사 실시,시책추진업무추진비,2022-04-27,제로페이 승인취소 건 정산을 위한 지급,"             800,000"
809,일반회계,사회복지과,복지대상자 통합조사 실시,시책추진업무추진비,2022-04-27,제로페이 승인취소 건 정산을 위한 지급,"            -800,000"
810,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-27,기초생계급여수급자 장제급여 지급,"           2,400,000"
811,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-27,기초의료급여수급자 장제급여 지급,"             800,000"
812,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-27,기초주거급여수급자 장제급여 지급,"             800,000"
813,일반회계,사회복지과,기본경비(사회복지과),사무관리비,2022-04-26,사무용품을 구매후 소요비용 지급,"             309,100"
814,일반회계,사회복지과,저소득주민 복리증진,사회보장적수혜금,2022-04-26,2022년 4월 국민기초생활보장 수급자 케이블TV시청료 지급(CMB),"           2,583,000"
815,일반회계,사회복지과,저소득주민 복리증진,시책추진업무추진비,2022-04-25,저소득주민 복리증진  시책업무추진 소요경비 지급,"             141,400"
816,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-25,기초생계급여수급자 장제급여 지급,"           3,200,000"
817,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-25,기초주거급여수급자 장제급여 지급,"             800,000"
818,일반회계,사회복지과,자활근로(민간위탁),사회복지사업보조,2022-04-22,2022년 4월 서울동대문지역자활센터 자활근로사업비 지급,"         253,800,000"
819,일반회계,사회복지과,가사간병방문지원사업,사회복지사업보조,2022-04-22,2022년 가사간병방문지원사업 사업비 예탁(3차),"          10,388,000"
820,일반회계,사회복지과,희망키움통장,사회복지사업보조,2022-04-22,2022년 2분기 희망키움통장Ⅰ 예탁금 지급,"          13,834,000"
821,일반회계,사회복지과,주거급여,사회보장적수혜금,2022-04-22,2022년 4월 국민기초생활보장수급자 주거급여(보증금-월차임) 수기지급,"             420,000"
822,일반회계,사회복지과,주거급여,공기관등에대한경상적위탁사업비,2022-04-22,2022년 수선유지급여 사업비 교부,"          79,200,000"
823,일반회계,사회복지과,내일키움통장,사회복지사업보조,2022-04-22,2022년 2분기 내일키움통장 예탁금 지급,"          10,691,000"
824,일반회계,사회복지과,청년희망키움통장,사회복지사업보조,2022-04-22,2022년 2분기 청년희망키움통장 예탁금 지급,"          14,500,000"
825,일반회계,사회복지과,청년저축계좌,사회복지사업보조,2022-04-22,2022년 2분기 청년저축계좌 예탁금 지급,"          87,853,000"
826,의료급여기금특별회계,사회복지과,의료급여 수급자 급여비용 지원,의료및구료비,2022-04-22,의료급여 요양비(당뇨병 소모성재료) 지급,"           2,531,670"
827,일반회계,사회복지과,저소득주민 복리증진,사회보장적수혜금,2022-04-21,2022년 4월 저소득취약계층 국민건강보험료지원 지급,"           2,634,380"
828,일반회계,사회복지과,생계급여,사회보장적수혜금,2022-04-20,2022년 4월 기초생계급여수급자 생계급여 정기지급분 지급,"       3,881,742,010"
829,일반회계,사회복지과,생계급여,사회보장적수혜금,2022-04-20,2022년 4월 입양대상아동 생계급여 지급(동방사회복지회),"           3,500,700"
830,일반회계,사회복지과,생계급여,사회보장적수혜금,2022-04-20,2022년 4월분 기초생계급여수급자 정부양곡 구입대금 생계급여 공제분 지급,"          15,776,800"
831,일반회계,사회복지과,양곡할인(택배비),사회보장적수혜금,2022-04-20,2022년 3월분 기초생계.의료급여수급자 정부양곡 택배비 지급,"          16,773,400"
832,일반회계,사회복지과,양곡할인(택배비),사회보장적수혜금,2022-04-20,2022년 3월분 차상위복지수급자 정부양곡 택배비 지급,"           2,034,200"
833,일반회계,사회복지과,주거급여,사회보장적수혜금,2022-04-20,2022년 4월 국민기초생활보장수급자 주거급여(보증금-월차임) 지급(수정),"       2,606,660,820"
834,일반회계,사회복지과,주거급여,사회보장적수혜금,2022-04-20,2022년 4월 국민기초생활보장수급자 주거급여(보증금-월차임) 청년분리 지급,"             974,420"
835,의료급여기금특별회계,사회복지과,의료급여 업무추진,공공운영비,2022-04-20,2022년 4월 의료급여관리사 업무전용 이동통신 요금 납부,"              25,790"
836,의료급여기금특별회계,사회복지과,의료급여 수급자 급여비용 지원,의료및구료비,2022-04-20,의료급여 요양비(기침유발기) 지급,"             480,000"
837,의료급여기금특별회계,사회복지과,의료급여 수급자 급여비용 지원,의료및구료비,2022-04-20,의료급여 요양비(인공호흡기 대여) 지급,"           5,207,740"
838,의료급여기금특별회계,사회복지과,인력운영비(사회복지과),공무직(무기계약)근로자보수,2022-04-20,2022년 4월 의료급여관리사 노동조합비 및 지회기금 지출,"              75,440"
839,의료급여기금특별회계,사회복지과,인력운영비(사회복지과),공무직(무기계약)근로자보수,2022-04-20,2022년 4월 의료급여관리사 임금 지급,"           3,752,250"
840,의료급여기금특별회계,사회복지과,인력운영비(사회복지과),공무직(무기계약)근로자보수,2022-04-20,2022년 4월 의료급여관리사 퇴직급여 적립금 지출,"             422,360"
841,일반회계,사회복지과,복지대상자 통합조사 실시,공공운영비,2022-04-19,2022년 4월분 사회복지과 통합조사용 이동통신 요금 지출,"              82,600"
842,일반회계,사회복지과,저소득주민 복리증진,사회보장적수혜금,2022-04-19,2022년 4월 국민기초생활보장 수급자 케이블TV시청료 지급(SK 브로드밴드),"             920,500"
843,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-19,기초생계급여수급자 장제급여 지급,"           1,600,000"
844,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-19,기초주거급여수급자 장제급여 지급,"           1,600,000"
845,일반회계,사회복지과,저소득 공영장례지원 사업,사회보장적수혜금,2022-04-19,장제급여 대상 무연고 사망자 안치료 지급(더조은요양병원장례식장),"             210,000"
846,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-15,기초생계급여수급자 장제급여 지급,"           2,400,000"
847,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-15,기초생계급여수급자 장제급여 지급,"           4,800,000"
848,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-15,기초주거급여수급자 장제급여 지급,"             800,000"
849,일반회계,사회복지과,청년 마음건강지원,사회복지사업보조,2022-04-15,2022년 청년마음건강 바우처 사업비 예탁(1차),"          23,076,000"
850,일반회계,사회복지과,저소득주민 복리증진,시책추진업무추진비,2022-04-14,저소득주민 복리증진  시책업무추진 소요경비 지급,"             128,000"
851,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-14,기초생계급여수급자 장제급여 지급,"           4,800,000"
852,일반회계,사회복지과,저소득 공영장례지원 사업,사무관리비,2022-04-14,장제급여 대상 무연고사망자 공고료 지급,"             462,000"
853,의료급여기금특별회계,사회복지과,의료급여 수급자 급여비용 지원,의료및구료비,2022-04-14,의료급여 장애인 보조기기 급여비용 지급,"           5,948,000"
854,일반회계,사회복지과,지역자활센터 운영,사회복지시설법정운영비보조,2022-04-13,2022년 4월 서울동대문지역자활센터 운영비 지급,"          29,300,000"
855,일반회계,사회복지과,지역자활센터 종사자 복지수당,사회복지시설법정운영비보조,2022-04-13,2022년 4월 서울동대문지역자활센터 종사자 복지수당 등 지급,"           2,850,000"
856,일반회계,사회복지과,기초생활보장,시책추진업무추진비,2022-04-12,기초생활보장(취약지역 거주자 지원) 시책추진업무추진비 지급,"              88,000"
857,일반회계,사회복지과,자활근로(민간위탁),사회복지사업보조,2022-04-11,2022년 4월 동대문종합사회복지관 자활근로사업비 지급,"          56,550,000"
858,의료급여기금특별회계,사회복지과,의료급여 수급자 급여비용 지원,의료및구료비,2022-04-11,의료급여 요양비(당뇨병 소모성재료) 지급,"           2,811,000"
859,일반회계,사회복지과,기본경비(사회복지과),사무관리비,2022-04-08,사무실용품(복사용지 등)구매후 소요비용 지급,"             591,000"
860,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-08,기초생계급여수급자 장제급여 지급,"           4,800,000"
861,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-08,기초생계급여수급자 장제급여 지급,"           4,800,000"
862,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-08,기초의료급여수급자 장제급여 지급,"             800,000"
863,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-08,기초주거급여수급자 장제급여 지급,"           1,600,000"
864,일반회계,사회복지과,저소득 공영장례지원 사업,사회보장적수혜금,2022-04-08,장제급여 대상 무연고 사망자 안치료 지급(코리아병원 장례식장),"           1,350,000"
865,의료급여기금특별회계,사회복지과,의료급여 업무추진,국내여비,2022-04-08,2022년 3월 의료급여관리사 출장여비 지급,"             410,000"
866,의료급여기금특별회계,사회복지과,인력운영비(사회복지과),공무직(무기계약)근로자보수,2022-04-08,2022년 3월 의료급여관리사 시간외 근무수당 지급,"             636,200"
867,일반회계,사회복지과,자활근로(자체시행),사회보장적수혜금,2022-04-07,2022년 3월 지자체 직접시행 자활근로사업 참여자 고용·산재보험료 납부,"           2,615,770"
868,일반회계,사회복지과,자활근로(자체시행),사회보장적수혜금,2022-04-07,2022년 3월 지자체 직접시행 자활근로사업(근로유지형) 참여자 건강·연금보험료 납부,"             394,020"
869,일반회계,사회복지과,자활근로(자체시행),사회보장적수혜금,2022-04-07,2022년 3월 지자체 직접시행 자활근로사업(사회복지도우미) 참여자 건강·연금보험료 납부,"           2,748,840"
870,일반회계,사회복지과,자활근로(자체시행),사회보장적수혜금,2022-04-07,제7기 복지도우미 맞춤형 2차 심화과정 교육참가비 지급,"              70,000"
871,일반회계,사회복지과,저소득 공영장례지원 사업,사회보장적수혜금,2022-04-07,장제급여대상 무연고사망자 안치료 지급(양천효병원장례식장),"             450,000"
872,일반회계,사회복지과,기초생활보장,시책추진업무추진비,2022-04-06,기초생활보장 업무추진 위한 소요경비 지급,"              84,000"
873,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-06,기초생계급여수급자 장제급여 지급,"           4,800,000"
874,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-06,기초생계급여수급자 장제급여 지급,"           4,800,000"
875,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-06,기초주거급여수급자 장제급여 지급,"           1,600,000"
876,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-06,기초주거급여수급자 장제급여 지급,"           1,600,000"
877,의료급여기금특별회계,사회복지과,인력운영비(사회복지과),공무직(무기계약)근로자보수,2022-04-06,2022년 3월 의료급여관리사 소득세 및 지방소득세 납부,"              86,800"
878,의료급여기금특별회계,사회복지과,인력운영비(사회복지과),연금부담금,2022-04-06,2022년 3월 의료급여관리사 국민연금보험료 납부,"             500,840"
879,의료급여기금특별회계,사회복지과,인력운영비(사회복지과),국민건강보험금,2022-04-06,2022년 3월 의료급여관리사 건강·고용·산재보험료 납부,"             444,060"
880,의료급여기금특별회계,사회복지과,인력운영비(사회복지과),공무직(무기계약)근로자고용보험료부담금등,2022-04-06,2022년 3월 의료급여관리사 건강·고용·산재보험료 납부,"             189,480"
881,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-04,기초생계급여수급자 장제급여 지급,"           4,800,000"
882,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-04,기초의료급여수급자 장제급여 지급,"             800,000"
883,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-04,기초주거급여수급자 장제급여 지급,"             800,000"
884,일반회계,사회복지과,기초생활보장,시책추진업무추진비,2022-04-01,기초생활보장 업무추진 소요경비 지급,"              60,000"
885,일반회계,사회복지과,기본경비(복지정책과),국내여비,2022-04-01,2022년 3월분 국 기본 및 현안업무수행 여비 지급,"           4,250,000"
886,일반회계,사회복지과,기본경비(사회복지과),사무관리비,2022-03-31,2022년 3월분 부서 기본업무수행 특근매식비 지급,"           1,912,000"
887,일반회계,사회복지과,기본경비(복지정책과),사무관리비,2022-03-31,2022년 3월분 국 현안업무수행 특근매식비 지급,"           2,488,000"
888,일반회계,사회복지과,자활근로(자체시행),사무관리비,2022-03-31,자활근로(자체시행) 참여자 안전용품 구매비 지급,"           2,310,000"
889,일반회계,사회복지과,자활근로(자체시행),사회보장적수혜금,2022-03-31,2022년 3월 지자체 직접시행 자활근로사업 참여자 임금 지급,"         159,336,200"
890,일반회계,사회복지과,생계급여,사회보장적수혜금,2022-03-30,2022년 3월 기초생계급여수급자 생계급여 추가지급분 지급,"          59,197,240"
891,일반회계,사회복지과,생계급여,사회보장적수혜금,2022-03-30,2022년 3월 청년희망키움통장 근로소득공제금 지급,"             900,000"
892,일반회계,사회복지과,양곡할인(택배비),사회보장적수혜금,2022-03-30,2022년 2월분 기초생계？의료급여수급자 정부양곡 택배비 지급,"          16,616,600"
893,일반회계,사회복지과,양곡할인(택배비),사회보장적수혜금,2022-03-30,2022년 2월분 차상위복지수급자 정부양곡 택배비 지급,"           2,073,400"
894,일반회계,사회복지과,주거급여,사회보장적수혜금,2022-03-30,2022년 3월 국민기초생활보장수급자 주거급여(보증금-월차임) 수기지급,"             255,700"
895,일반회계,사회복지과,주거급여,사회보장적수혜금,2022-03-30,2022년 3월 국민기초생활보장수급자 주거급여(보증금-월차임) 추가 지급,"          65,520,440"
896,의료급여기금특별회계,사회복지과,의료급여 업무추진,사무관리비,2022-03-29,2022년 의료급여 물품 구매대금 지급(건강생활지원),"           1,050,000"
897,의료급여기금특별회계,사회복지과,의료급여 수급자 급여비용 지원,의료및구료비,2022-03-29,의료급여 요양비(당뇨병 소모성재료) 지급,"           2,833,000"
898,의료급여기금특별회계,사회복지과,의료급여 수급자 급여비용 지원,의료및구료비,2022-03-29,의료급여 요양비(양압기) 지급,"           2,278,600"
899,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-03-28,기초생계급여수급자 장제급여 지급,"           3,200,000"
900,일반회계,사회복지과,저소득주민 복리증진,사회보장적수혜금,2022-03-25,2022년 3월분 국민기초생활보장 수급자 케이블TV시청료 지급(CMB),"           2,583,000"
901,일반회계,사회복지과,저소득주민 복리증진,사회보장적수혜금,2022-03-25,2022월 3월 국민기초생활보장 수급자 케이블TV시청료 지금(SK 브로드밴드),"             959,000"
902,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-03-25,기초생계급여수급자 장제급여 지급,"           4,800,000"
903,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-03-25,기초주거급여수급자 장제급여 지급,"             800,000"
904,일반회계,사회복지과,저소득 공영장례지원 사업,사회보장적수혜금,2022-03-25,장제급여 대상 무연고 사망자(더조은요양병원 장례식장),"             450,000"
905,의료급여기금특별회계,사회복지과,의료급여 수급자 급여비용 지원,의료및구료비,2022-03-25,의료급여 요양비(산소치료) 지급,"           1,080,000"
906,의료급여기금특별회계,사회복지과,의료급여 수급자 급여비용 지원,의료및구료비,2022-03-25,의료급여 요양비(인공호흡기 대여) 지급,"           2,900,190"
907,일반회계,사회복지과,기본경비(사회복지과),부서운영업무추진비,2022-03-24,2022년 3월 사회복지과 사무실 운영을 위한 부서운영업무추진비 지급,"             250,670"
908,일반회계,사회복지과,복지대상자 통합조사 실시,시책추진업무추진비,2022-03-24,통합조사팀 시책업무추진비 지급,"              74,000"
909,일반회계,사회복지과,저소득주민 복리증진,시책추진업무추진비,2022-03-24,저소득주민 복리증진 업무추진 소요경비 지급,"              85,000"
910,일반회계,사회복지과,저소득주민 복리증진,사회보장적수혜금,2022-03-24,2022년 3월 저소득취약계층 국민건강보험료지원 지급,"           2,687,490"
911,일반회계,사회복지과,저소득 공영장례지원 사업,사회보장적수혜금,2022-03-24,장제급여 대상 무연고 사망자(장철영) 안치료 지급,"             450,000"
912,일반회계,사회복지과,저소득 공영장례지원 사업,사회보장적수혜금,2022-03-24,장제급여 대상 무연고사망자 안치료 지급(코리아병원장례식장),"             900,000"
913,일반회계,사회복지과,복지대상자 통합조사 실시,공공운영비,2022-03-23,2022년 3월분 사회복지과 통합조사용 이동통신 요금 지출,"              82,600"
914,의료급여기금특별회계,사회복지과,의료급여 수급자 급여비용 지원,의료및구료비,2022-03-23,의료급여 장애인 보조기기 급여비용 지급,"           3,650,000"
915,일반회계,사회복지과,기본경비(사회복지과),사무관리비,2022-03-22,사무용품을 구매후 소요비용 지급,"             502,000"
916,의료급여기금특별회계,사회복지과,의료급여 수급자 급여비용 지원,의료및구료비,2022-03-22,의료급여 요양비(당뇨병 소모성재료) 지급,"           2,131,000"
917,일반회계,사회복지과,자활근로(민간위탁),사회복지사업보조,2022-03-21,2022년 3월 동대문종합사회복지관 자활근로사업비 지급,"          59,000,000"
918,일반회계,사회복지과,자활근로(민간위탁),사회복지사업보조,2022-03-21,2022년 3월 서울동대문지역자활센터 자활근로사업비 지급,"         277,000,000"
919,일반회계,사회복지과,지역자활센터 운영,사회복지시설법정운영비보조,2022-03-21,2022년 3월 서울동대문지역자활센터 운영비 지급,"          29,160,000"
920,일반회계,사회복지과,지역자활센터 종사자 복지수당,사회복지시설법정운영비보조,2022-03-21,2022년 3월 서울동대문지역자활센터 종사자 복지수당 등 지급,"           2,850,000"
921,일반회계,사회복지과,기본경비(사회복지과),사무관리비,2022-03-18,사무용품 구매 후 소요비용 지급,"             900,000"
922,일반회계,사회복지과,저소득주민 복리증진,시책추진업무추진비,2022-03-18,저소득주민 복리증진 시책추진업무추진 경비 지급,"              48,500"
923,일반회계,사회복지과,생계급여,사회보장적수혜금,2022-03-18,2022년 3월 기초생계급여수급자 생계급여 정기지급분 지급,"       3,859,712,780"
924,일반회계,사회복지과,생계급여,사회보장적수혜금,2022-03-18,2022년 3월분 기초생계급여수급자 정부양곡 구입대금 생계급여 공제분 지급,"          15,776,800"
925,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-03-18,기초생계급여수급자 장제급여 지급,"           4,800,000"
926,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-03-18,기초생계급여수급자 장제급여 지급,"           4,000,000"
927,일반회계,사회복지과,자활근로(자체시행),시책추진업무추진비,2022-03-18,저소득층 자활지원 시책업무추진비 지급,"              50,000"
928,일반회계,사회복지과,주거급여,사회보장적수혜금,2022-03-18,2022년 3월 국민기초생활보장수급자 주거급여(보증금-월차임) 수기지급,"             286,740"
929,일반회계,사회복지과,주거급여,사회보장적수혜금,2022-03-18,2022년 3월 국민기초생활보장수급자 주거급여(보증금-월차임) 지급,"       2,598,425,500"
930,일반회계,사회복지과,주거급여,사회보장적수혜금,2022-03-18,2022년 3월 국민기초생활보장수급자 주거급여(보증금-월차임) 청년분리 지급,"             347,380"
931,의료급여기금특별회계,사회복지과,의료급여 업무추진,공공운영비,2022-03-18,2022년 3월 의료급여관리사 업무전용 이동통신 요금 납부,"              25,790"
932,의료급여기금특별회계,사회복지과,인력운영비(사회복지과),공무직(무기계약)근로자보수,2022-03-18,2022년 3월 의료급여관리사 노동조합비 및 지회기금 지출,"              75,440"
933,의료급여기금특별회계,사회복지과,인력운영비(사회복지과),공무직(무기계약)근로자보수,2022-03-18,2022년 3월 의료급여관리사 임금 지급,"           3,752,250"
934,의료급여기금특별회계,사회복지과,인력운영비(사회복지과),공무직(무기계약)근로자보수,2022-03-18,2022년 3월 의료급여관리사 퇴직급여 적립금 지출,"             422,360"
935,일반회계,사회복지과,복지대상자 통합조사 실시,시책추진업무추진비,2022-03-17,통합조사팀 시책업무추진비 지급,"              56,000"
936,의료급여기금특별회계,사회복지과,의료급여 수급자 급여비용 지원,의료및구료비,2022-03-17,의료급여 요양비(산소치료) 지급,"           6,760,000"
937,일반회계,사회복지과,기초생활보장,시책추진업무추진비,2022-03-15,기초생활보장(취약지역 거주자 지원) 시책추진업무추진비 지급,"              80,000"
938,일반회계,사회복지과,저소득주민 복리증진,시책추진업무추진비,2022-03-15,저소득주민 복리증진 시책추진업무추진 경비 지급,"             109,800"
939,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-03-14,기초생계급여수급자 장제급여 지급,"           2,400,000"
940,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-03-14,기초주거급여수급자 장제급여 지급,"           1,600,000"
941,일반회계,사회복지과,저소득 공영장례지원 사업,사회보장적수혜금,2022-03-14,무연고 사망자 안치료 지급(코리아병원),"             450,000"
942,의료급여기금특별회계,사회복지과,의료급여 수급자 급여비용 지원,의료및구료비,2022-03-14,의료급여 요양비(당뇨병 소모성재료) 지급,"           1,613,500"
943,일반회계,사회복지과,기초생활보장,시책추진업무추진비,2022-03-11,기초생활보장(취약지역 거주자 지원) 시책추진업무추진비 지급,"              50,000"
944,일반회계,사회복지과,기초생활보장,시책추진업무추진비,2022-03-11,기초생활보장(취약지역 거주자 지원) 시책추진업무추진비 지급,"              80,000"
945,일반회계,사회복지과,저소득주민 복리증진,시책추진업무추진비,2022-03-11,저소득주민 복리증진 시책추진업무추진 경비 지급,"             125,700"
946,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-03-11,기초생계급여수급자 장제급여 지급,"           4,000,000"
947,일반회계,사회복지과,기관공통경비의 효율적 운영,포상금,2022-03-08,코로나19 대응관련 포상금 지급,"           3,800,000"
948,일반회계,사회복지과,자활근로(자체시행),사회보장적수혜금,2022-03-08,2022년 2월 지자체 직접시행 자활근로사업 참여자 고용·산재보험료 납부,"           2,584,370"
949,일반회계,사회복지과,저소득주민 복리증진,시책추진업무추진비,2022-03-07,저소득주민 복리증진 시책추진업무추진 경비  지급,"             145,000"
950,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-03-07,기초생계급여수급자 장제급여 지급,"           2,400,000"
951,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-03-07,기초생계급여수급자 해산급여 지급,"             700,000"
952,일반회계,사회복지과,자활근로(자체시행),사회보장적수혜금,2022-03-07,2022년 1월 지자체 직접시행 자활근로사업(근로유지형) 참여자 건강보험료 납부,"              51,480"
953,일반회계,사회복지과,자활근로(자체시행),사회보장적수혜금,2022-03-07,2022년 1월 지자체 직접시행 자활근로사업(근로유지형) 참여자 연금보험료 납부,"             342,540"
954,의료급여기금특별회계,사회복지과,의료급여 수급자 급여비용 지원,의료및구료비,2022-03-07,의료급여 장애인 보조기기 급여비용 지급,"           7,053,000"
955,일반회계,사회복지과,기본경비(사회복지과),사무관리비,2022-03-04,프린터 토너 등 전산장비 소모품비 소요비용 지급,"           2,965,160"
956,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-03-04,기초생계급여수급자 장제급여 지급,"           3,200,000"
957,일반회계,사회복지과,자활근로(자체시행),사회보장적수혜금,2022-03-04,2022년 2월 지자체 직접시행 자활근로사업(근로유지형) 참여자 연금보험료 납부,"             394,020"
958,일반회계,사회복지과,자활근로(자체시행),사회보장적수혜금,2022-03-04,2022년 2월 지자체 직접시행 자활근로사업(사회복지도우미) 참여자 건강·연금보험료 납부,"           2,274,200"
959,의료급여기금특별회계,사회복지과,의료급여 수급자 급여비용 지원,의료및구료비,2022-03-04,의료급여 요양비(당뇨병 소모성재료) 지급,"             400,600"
960,일반회계,사회복지과,기본경비(사회복지과),사무관리비,2022-03-03,2022년 1분기 냉？온수기 소독료 납부,"              36,000"
961,의료급여기금특별회계,사회복지과,의료급여 업무추진,국내여비,2022-03-03,2022년 2월 의료급여관리사 출장여비 지급,"             440,000"
962,의료급여기금특별회계,사회복지과,의료급여 수급자 급여비용 지원,의료및구료비,2022-03-03,의료급여 요양비(당뇨병 소모성재료) 지급,"             987,000"
963,의료급여기금특별회계,사회복지과,인력운영비(사회복지과),공무직(무기계약)근로자보수,2022-03-03,2022년 2월 의료급여관리사 시간외 근무수당 지급,"             636,200"
964,일반회계,사회복지과,기본경비(사회복지과),부서운영업무추진비,2022-03-02,2022년 2월 사회복지과 부서운영업무추진비 지급,"             140,600"
965,일반회계,사회복지과,복지대상자 통합조사 실시,시책추진업무추진비,2022-03-02,통합조사팀 시책업무추진비 지급,"              79,000"
966,일반회계,사회복지과,기초생활보장,시책추진업무추진비,2022-03-02,기초생활보장(취약지역 거주자 지원) 시책추진업무추진비 지급,"              61,000"
967,일반회계,사회복지과,기본경비(복지정책과),국내여비,2022-03-02,2022년 2월분 국 기본 및 현안업무수행 여비 지급,"           3,100,000"
968,일반회계,사회복지과,기본경비(사회복지과),사무관리비,2022-02-28,2022년 2월분 부서 기본업무수행 특근매식비 지급,"           1,608,000"
969,일반회계,사회복지과,복지대상자 통합조사 실시,시책추진업무추진비,2022-02-28,통합관리팀 시책추진업무추진비 지급,"             120,000"
970,일반회계,사회복지과,기초생활보장,시책추진업무추진비,2022-02-28,기초생활보장(취약지역 거주자 지원) 시책추진업무추진비 지급,"              47,000"
971,일반회계,사회복지과,저소득주민 복리증진,시책추진업무추진비,2022-02-28,저소득주민 복리증진 시책추진업무추진 경비 지급,"             104,000"
972,일반회계,사회복지과,기본경비(복지정책과),사무관리비,2022-02-28,2022년 2월분 국 현안업무수행 특근매식비 지급,"           2,768,000"
973,일반회계,사회복지과,자활근로(자체시행),사회보장적수혜금,2022-02-28,2022년 2월 지자체 직접시행 자활근로사업 참여자 임금 지급,"         147,694,580"
974,의료급여기금특별회계,사회복지과,인력운영비(사회복지과),공무직(무기계약)근로자보수,2022-02-28,2022년 2월 의료급여관리사 소득세 및 지방소득세 납부,"              86,800"
975,의료급여기금특별회계,사회복지과,인력운영비(사회복지과),연금부담금,2022-02-28,2022년 2월 의료급여관리사 국민연금보험료 납부,"             500,840"
