번호,회계구분,부서명,세부사업명,통계목,지급일자,사업개요,지출액
1502,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-21,코로나-19 격리자 생활지원비 지출(짱* 외 1가구) -외국인,"             200,000"
1503,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-20,긴급생계비 지출(연장 / 김*균),"             583,400"
1504,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-20,긴급생계비 지출(최초/ 김*영),"             583,400"
1505,일반회계,복지정책과,주민생활지원서비스 전달체계 구축,공공운영비,2022-07-20,2022년 7월분 서울금융복지상담센터 전화요금 납부,"              28,050"
1506,일반회계,복지정책과,자원봉사활동 지원,사무관리비,2022-07-20,저소득 주민 무료 한방봉사 사무용품 구매,"             250,000"
1507,일반회계,복지정책과,인력운영비(통합사례관리사),공무직(무기계약)근로자보수,2022-07-20,2022년 7월분 통합사례관리사 인건비 지출,"           7,635,480"
1508,일반회계,복지정책과,인력운영비(자원봉사 코디네이터),공무직(무기계약)근로자보수,2022-07-20,2022년 7월분 자원봉사 코디네이터(무기계약직) 인건비 지출,"           4,754,150"
1509,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-20,코로나-19 격리자 생활지원비 지출(강*권 외 140가구),"          18,350,700"
1510,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-20,코로나-19 격리자 생활지원비 지출(윤*명 외 197가구),"          28,078,800"
1511,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-20,코로나-19 격리자 생활지원비 지출(한옥화 외 1가구) -외국인,"             309,500"
1512,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-20,코로나-19 격리자 생활지원비 지출(황*은 외 188가구),"          27,507,900"
1513,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-19,긴급생계비 지출(연장 / 정*표),"             583,400"
1514,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-19,"긴급생계비 지출(연장2회,연장1회/ 지*식외 4인)","           3,706,200"
1515,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-19,긴급생계비 지출(최초 / 허*희),"             583,400"
1516,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-19,긴급주거비 지출(연장 / 서*위),"             280,000"
1517,일반회계,복지정책과,읍면동 맞춤형 통합서비스 지원,사회보장적수혜금,2022-07-19,읍면동 사례관리대상자 지원비 지출(18차),"           1,687,860"
1518,일반회계,복지정책과,코로나19 물품지원비,사회보장적수혜금,2022-07-19,코로나19 자가격리자 물품지원비 현금 지급(김*안),"             100,000"
1519,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-19,코로나-19 격리자 생활지원비 지출(권*섭 외 3가구),"             961,500"
1520,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-19,코로나-19 격리자 생활지원비 지출(김*현 외 156가구),"          18,050,000"
1521,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-19,코로나-19 격리자 생활지원비 지출(김*희 외 155가구),"          20,272,000"
1522,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-19,코로나-19 격리자 생활지원비 지출(손*라 외 196가구),"          29,362,900"
1523,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-19,코로나-19 격리자 생활지원비 지출(오*비 외 8가구) -외국인,"             900,000"
1524,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-19,코로나-19 격리자 생활지원비 지출(이*득 외 3가구)-추가금액,"             471,500"
1525,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-19,코로나-19 격리자 생활지원비 지출(최*빈 외 181가구),"          24,923,100"
1526,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-18,긴급생계비 지출(연장 / 노*준 외 1인),"           1,841,800"
1527,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-18,긴급생계비 지출(연장 / 서*위 외 2인),"           1,750,200"
1528,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-18,긴급생계비 지출(연장 / 허*희 외 2인),"           1,750,200"
1529,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-18,긴급생계비 지출(최초/ 조*수),"             583,400"
1530,일반회계,복지정책과,자원봉사활동 지원,사무관리비,2022-07-18,제25기 해도두리 가족봉사단 수료식 꽃장식 구매,"              20,000"
1531,일반회계,복지정책과,자원봉사활동 지원,사무관리비,2022-07-18,청소년자원봉사학교 활동 물품(EM천연비누만들기 세트) 온라인 구매,"             275,000"
1532,일반회계,복지정책과,기본경비,사무관리비,2022-07-18,사무용품 구매비 지급,"             300,000"
1533,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-18,코로나-19 격리자 생활지원비 지출(QIANG Y****** 외 4가구) -외국인,"             500,000"
1534,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-18,코로나-19 격리자 생활지원비 지출(김*연 외 128가구),"          19,599,000"
1535,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-18,코로나-19 격리자 생활지원비 지출(김*주 외 135가구),"          18,527,500"
1536,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-18,코로나-19 격리자 생활지원비 지출(넬* 외 5가구)-외국인,"             819,000"
1537,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-18,코로나-19 격리자 생활지원비 지출(박*수 외 184가구),"          25,546,800"
1538,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-18,코로나-19 격리자 생활지원비 지출(안*정 외 195가구),"          27,476,400"
1539,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-18,코로나-19 격리자 생활지원비 지출(진*선 외 177가구),"          25,554,300"
1540,일반회계,복지정책과,기본경비,사무관리비,2022-07-17,2022년 6월분 급량비 추가 지급,"            -115,000"
1541,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-15,긴급생계비 지출(연장 / 정*혜),"           3,912,000"
1542,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-15,긴급생계비 지출(연장1회/이*현외 3인),"          13,612,800"
1543,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-15,"긴급생계비 지출(연장2회,연장1회/박*순외 3인)","           9,334,400"
1544,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-15,긴급생계비 지출(최초 / 임*영),"           2,333,600"
1545,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-15,긴급생계비 지출(최초/김*태),"           2,333,600"
1546,일반회계,복지정책과,지역사회보장협의체 운영,시책추진업무추진비,2022-07-15,동행복나누리협의체 운영 관련 관계자 간담회비 지급,"             664,000"
1547,일반회계,복지정책과,주민생활지원서비스 전달체계 구축,시책추진업무추진비,2022-07-15,2022 해도두리 가족봉사단 수료식 관련 관계자 간담회비 지급,"             340,000"
1548,일반회계,복지정책과,주민생활지원서비스 전달체계 구축,시책추진업무추진비,2022-07-15,복지사각지대 발굴지원 사업 관련 관계자 간담회비 지급,"             452,000"
1549,일반회계,복지정책과,주민생활지원서비스 전달체계 구축,시책추진업무추진비,2022-07-15,생활복지국 현안사업 추진관계자 간담회비 지급,"             480,000"
1550,일반회계,복지정책과,주민생활지원서비스 전달체계 구축,시책추진업무추진비,2022-07-15,생활복지국 현안사업 추진관계자 간담회비 지급,"             270,000"
1551,일반회계,복지정책과,주민생활지원서비스 전달체계 구축,시책추진업무추진비,2022-07-15,찾아가는 동주민센터 사업 관련 관계자 간담회비 지급,"             368,000"
1552,일반회계,복지정책과,국가유공자 및 보훈단체 지원,사회보장적수혜금,2022-07-15,7월 국가보훈대상자 사망위로금 지급(2차),"           4,800,000"
1553,일반회계,복지정책과,기본경비,사무관리비,2022-07-15,2022년 6월분 급량비 추가 지급,"             460,000"
1554,일반회계,복지정책과,기본경비,부서운영업무추진비,2022-07-15,부서운영업무추진비 지급,"             160,000"
1555,일반회계,복지정책과,서울형긴급복지 지원사업,사회보장적수혜금,2022-07-15,서울형 긴급지원 생계비 지출(임*호) 외 3가구,"           7,200,000"
1556,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-15,코로나-19 격리자 생활지원비 지출(박*준 외 185가구),"            -400,000"
1557,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-15,코로나-19 격리자 생활지원비 지출(이광* 외 26가구) - 외국인,"          12,752,000"
1558,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-14,긴급생계비 지출(연장1회/김*수외 1인),"           1,166,800"
1559,일반회계,복지정책과,국가유공자 및 보훈단체 지원,민간단체법정운영비보조,2022-07-14,2022년 3분기 보훈단체 보조금 지출(6.25유공자회),"           6,050,000"
1560,일반회계,복지정책과,기본경비,사무관리비,2022-07-14,2022년 6월분 급량비 지급,"           3,176,000"
1561,일반회계,복지정책과,시군구 통합사례관리 지원,사무관리비,2022-07-14,2022년 안전지킴이(기어S2) 요금 지출(7월),"              28,600"
1562,일반회계,복지정책과,위기가정 통합지원센터 운영,공공운영비,2022-07-14,2022년 위기가정 통합지원센터 전화요금 납부(6월분),"             106,560"
1563,일반회계,복지정책과,돌봄SOS센터 설치운영 지원,사회보장적수혜금,2022-07-14,돌봄SOS센터 서비스 비용 지출(7월 1차),"          28,280,170"
1564,일반회계,복지정책과,보훈회관 증축,시설비,2022-07-14,보훈회관 증축 기본설계 관련 지역 및 환경성 조사용역비 지출,"           2,200,000"
1565,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-14,코로나-19 격리자 생활지원비 지출(ZHANG******* 외 3가구)-외국인,"             509,500"
1566,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-14,코로나-19 격리자 생활지원비 지출(김*현 외 97가구),"          11,250,000"
1567,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-14,코로나-19 격리자 생활지원비 지출(박*례 외 38가구)-외국인,"           5,323,500"
1568,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-14,코로나-19 격리자 생활지원비 지출(이*이 외 27가구),"           5,972,000"
1569,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-13,긴급생계비 지출(최초 / 김*희),"             978,000"
1570,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-13,긴급생계비 지출(최초/박*윤),"             583,400"
1571,일반회계,복지정책과,주민생활지원서비스 전달체계 구축,시책추진업무추진비,2022-07-13,생활복지국 현안사업 추진관계자 간담회비 지급,"              45,000"
1572,일반회계,복지정책과,주민생활지원서비스 전달체계 구축,시책추진업무추진비,2022-07-13,후원물품 전달식 관련 관계자 간담회비 지급,"              54,000"
1573,일반회계,복지정책과,국가유공자 및 보훈단체 지원,시책추진업무추진비,2022-07-13,보훈단체 지원 관련 관계자 간담회비 지급,"             110,000"
1574,일반회계,복지정책과,기본경비,기관운영업무추진비,2022-07-13,기관운영업무추진비 지급,"             200,000"
1575,일반회계,복지정책과,기본경비,기관운영업무추진비,2022-07-13,기관운영업무추진비 지급,"              47,000"
1576,일반회계,복지정책과,기본경비,부서운영업무추진비,2022-07-13,부서운영업무추진비 지급,"             265,120"
1577,일반회계,복지정책과,서울형긴급복지 지원사업,사회보장적수혜금,2022-07-13,서울형 긴급지원 생계비 지출(김*균) 외 6가구,"           2,700,000"
1578,일반회계,복지정책과,서울형긴급복지 지원사업,사회보장적수혜금,2022-07-13,서울형 긴급지원 주거비 지출(박*수),"             300,000"
1579,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-13,코로나-19 격리자 생활지원비 지출(강*구),"              50,000"
1580,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-13,코로나-19 격리자 생활지원비 지출(강*우 외 150가구),"          19,979,500"
1581,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-13,코로나-19 격리자 생활지원비 지출(김*수 외 209가구),"          29,536,700"
1582,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-13,코로나-19 격리자 생활지원비 지출(류*형외 79가구),"          11,691,200"
1583,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-13,코로나-19 격리자 생활지원비 지출(박*빈 외 209가구),"          27,592,300"
1584,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-13,코로나-19 격리자 생활지원비 지출(박*영외 74가구),"          10,855,200"
1585,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-13,코로나-19 격리자 생활지원비 지출(박*주 외 47가구),"           5,400,000"
1586,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-13,코로나-19 격리자 생활지원비 지출(이*진 외 177가구),"          22,950,900"
1587,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-13,코로나-19 격리자 생활지원비 지출(이*환외 97가구),"          14,847,000"
1588,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-13,코로나-19 격리자 생활지원비 지출(조*영 외 156가구),"          21,530,200"
1589,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-13,코로나-19 격리자 생활지원비 지출(함*혜외 120가구),"          15,477,400"
1590,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-12,긴급생계비 지출(연장2회/안*순외 5인),"           5,128,300"
1591,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-12,긴급생계비 지출(최초 / 박*만 외 1인),"           1,841,800"
1592,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-12,긴급생계비 지출(최초 / 전*숙 외 2인),"           2,144,800"
1593,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-12,긴급생계비 지출(최초/ 이*석),"             583,400"
1594,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-12,긴급생계비 지출(최초/윤*주),"             583,400"
1595,일반회계,복지정책과,지역사회보장협의체 운영,시책추진업무추진비,2022-07-12,동행복나누리협의체 운영 관련 관계자 간담회비 지급,"              48,000"
1596,일반회계,복지정책과,주민생활지원서비스 전달체계 구축,시책추진업무추진비,2022-07-12,생활복지국 현안사업 추진관계자 간담회비 지급,"             207,000"
1597,일반회계,복지정책과,주민생활지원서비스 전달체계 구축,시책추진업무추진비,2022-07-12,찾아가는 동주민센터 사업 관련 관계자 간담회비 지급,"              63,700"
1598,일반회계,복지정책과,자원봉사활동 지원,시책추진업무추진비,2022-07-12,직영봉사단 자원봉사 활성화 관련 간담회비 지급,"              77,000"
1599,일반회계,복지정책과,자원봉사활동 지원,행사실비지원금,2022-07-12,2022년 6월 자원봉사캠프 활동가 활동경비 지급,"             505,000"
1600,일반회계,복지정책과,자원봉사활동 지원,행사실비지원금,2022-07-12,자원봉사센터 자원봉사 프로그램 참가자 간식비(샌드위치) 지급,"             114,000"
1601,일반회계,복지정책과,자원봉사활동 지원,행사실비지원금,2022-07-12,자원봉사센터 자원봉사 프로그램 참가자 간식비(음료) 지급,"             186,000"
1602,일반회계,복지정책과,국가유공자 및 보훈단체 지원,행사운영비,2022-07-12,현충일 추념식 참배 유가족 감사 서한문 제작 구매비용 지출,"             196,000"
1603,일반회계,복지정책과,종합사회복지관 운영 지원,시책추진업무추진비,2022-07-12,종합사회복지관 운영 관련 관계자 간담회비 지급,"              76,000"
1604,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-12,코로나-19 격리자 생활지원비 지출(강*민 외 106가구),"          16,807,000"
1605,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-12,코로나-19 격리자 생활지원비 지출(김*외 101가구),"          13,663,700"
1606,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-12,코로나-19 격리자 생활지원비 지출(김상*외 130가구),"          17,845,200"
1607,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-12,코로나-19 격리자 생활지원비 지출(원태*외 22가구) -외국인,"           3,679,000"
1608,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-12,코로나-19 격리자 생활지원비 지출(유*호 외 107가구),"          13,365,400"
1609,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-12,코로나-19 격리자 생활지원비 지출(유창* 외 397가구),"            -297,900"
1610,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-12,코로나-19 격리자 생활지원비 지출(임영* 외 268가구),"            -299,000"
1611,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-12,코로나-19 격리자 생활지원비 지출(최*선),"             144,400"
1612,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-11,긴급생계비 지출(최초 / 강*구 외 2인),"           2,425,200"
1613,일반회계,복지정책과,국가유공자 및 보훈단체 지원,사회보장적수혜금,2022-07-11,7월 국가보훈대상자 사망위로금 지급(1차),"           1,200,000"
1614,일반회계,복지정책과,서울형긴급복지 지원사업,사회보장적수혜금,2022-07-11,서울형 긴급지원 생계비 지출(양*석) 외 3가구,"           2,300,000"
1615,일반회계,복지정책과,서울형긴급복지 지원사업,사회보장적수혜금,2022-07-11,서울형 긴급지원 의료비 지출(서*선	외 3가구),"           3,063,980"
1616,일반회계,복지정책과,서울형긴급복지 지원사업,사회보장적수혜금,2022-07-11,서울형 긴급지원 주거비 지출(문*정),"           1,000,000"
1617,일반회계,복지정책과,위기가정 통합지원센터 운영,공공운영비,2022-07-11,22년 6월분 위기가정 통합지원센터 임차료 및 관리비 지출,"             688,250"
1618,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-11,코로나-19 격리자 생활지원비 지출(고*숙 외 164가구),"          21,351,600"
1619,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-11,코로나-19 격리자 생활지원비 지출(김*우 외 112가구),"          15,360,300"
1620,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-11,코로나-19 격리자 생활지원비 지출(김*협 외 155가구),"          22,866,100"
1621,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-11,코로나-19 격리자 생활지원비 지출(김*환 외 202가구),"          25,922,300"
1622,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-11,코로나-19 격리자 생활지원비 지출(노*순 외 212가구),"          27,675,400"
1623,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-11,코로나-19 격리자 생활지원비 지출(서*원 외 16가구),"            -814,500"
1624,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-11,코로나-19 격리자 생활지원비 지출(이*수외 218가구),"          28,014,000"
1625,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-11,코로나-19 격리자 생활지원비 지출(이*원 외 1가구),"             278,900"
1626,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-11,코로나-19 격리자 생활지원비 지출(임*빈 외 222가구),"             -11,200"
1627,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-11,코로나-19 격리자 생활지원비 지출(전*덕 외 3가구)-외국인,"             704,000"
1628,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-11,코로나-19 격리자 생활지원비 지출(정*택 외 4가구)-외국인,"           1,028,500"
1629,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-11,코로나-19 격리자 생활지원비 지출(최가* 외 193가구),"          24,363,300"
1630,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-11,코로나-19 격리자 생활지원비 지출(한*지 외 174가구),"          21,776,100"
1631,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-11,코로나-19 격리자 생활지원비 지출(황*연 외 6가구)-외국인,"           1,172,900"
1632,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-08,긴급생계비 지출(연장/ 권*민외 8인),"           5,645,200"
1633,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-08,긴급생계비 지출(최초/조*주),"             978,000"
1634,일반회계,복지정책과,지역사회보장협의체 운영,시책추진업무추진비,2022-07-08,2022 지역사회보장 실무협의체 회의 다과비용 지출,"             155,000"
1635,일반회계,복지정책과,자원봉사활동 지원,시책추진업무추진비,2022-07-08,가족봉사단 운영 관련 간담회비 지급,"              47,300"
1636,일반회계,복지정책과,국가유공자 및 보훈단체 지원,사무관리비,2022-07-08,보훈의 달 행사 현수막 제작 구매 비용 지출,"             275,000"
1637,일반회계,복지정책과,기본경비,국내여비,2022-07-08,2022년 6월분 국내여비 지급,"           3,730,000"
1638,일반회계,복지정책과,기본경비,기관운영업무추진비,2022-07-08,기관운영업무추진비(경조사비) 지급,"              50,000"
1639,일반회계,복지정책과,인력운영비(통합사례관리사),공무직(무기계약)근로자보수,2022-07-08,2022년 6월 통합사례관리사 시간외 근무 수당 및 여비 지출,"             809,820"
1640,일반회계,복지정책과,서울형긴급복지 지원사업,사회보장적수혜금,2022-07-08,서울형 긴급지원 의료비 지출(이*아	외 7가구),"           6,239,420"
1641,일반회계,복지정책과,읍면동 맞춤형 통합서비스 지원,사회보장적수혜금,2022-07-08,읍면동 사례관리대상자 지원비 지출(17차),"           1,362,850"
1642,일반회계,복지정책과,찾아가는 복지상담사 사업,기간제근로자등보수,2022-07-08,2022년 6월분 뉴딜일자리 인건비 지출,"          20,664,900"
1643,일반회계,복지정책과,우리동네돌봄단 운영,기타보상금,2022-07-08,2022년 6월 「우리동네돌봄단」 참여자 활동비 지출,"          22,440,000"
1644,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사무관리비,2022-07-08,코로나19 생활지원비 업무용 전산장비 대여비 지급(6월),"           2,123,000"
1645,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-08,코로나-19 격리자 생활지원비 지출(김*욱 외 170가구),"          21,952,300"
1646,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-08,코로나-19 격리자 생활지원비 지출(양은* 외 151가구),"          21,239,600"
1647,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-08,코로나-19 격리자 생활지원비 지출(오*은 외 228가구),"          32,239,300"
1648,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-08,코로나-19 격리자 생활지원비 지출(이*연 외 153가구),"          20,632,600"
1649,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-08,코로나-19 격리자 생활지원비 지출(장*린 외 201가구),"          26,653,700"
1650,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-07,긴급생계비 지출(최초 / 김*삼 외 1인),"           1,166,800"
1651,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-07,긴급생계비 지출(최초 / 김*선 외 3인),"           4,497,300"
1652,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-07,긴급생계비 지출(최초/ 김*철),"             583,400"
1653,일반회계,복지정책과,긴급복지,사회보장적수혜금,2022-07-07,긴급의료비 지출(최*순외 32인),"          75,297,200"
1654,일반회계,복지정책과,주민생활지원서비스 전달체계 구축,사무관리비,2022-07-07,사단법인 희망을나누는사람들 후원물품(나노마스크) 운송비 지출(개별화물),"             319,000"
1655,일반회계,복지정책과,주민생활지원서비스 전달체계 구축,사무관리비,2022-07-07,사단법인 희망을나누는사람들 후원물품(나노마스크) 운송비 지출(한뫼트랜스3979),"             319,000"
1656,일반회계,복지정책과,주민생활지원서비스 전달체계 구축,사무관리비,2022-07-07,사단법인 희망을나누는사람들 후원물품(나노마스크) 지게차비 지출,"             330,000"
1657,일반회계,복지정책과,국가유공자 및 보훈단체 지원,민간단체법정운영비보조,2022-07-07,2022년 3분기 보훈단체 보조금 지출(상이군경회 외 8개단체),"          42,180,000"
1658,일반회계,복지정책과,보훈회관 운영,사회복지시설법정운영비보조,2022-07-07,2022년 7월 보훈회관 운영비 교부,"          13,912,000"
1659,일반회계,복지정책과,위기가정 통합지원센터 운영,사무관리비,2022-07-07,22년 6월분 위기가정 통합지원센터 임차료 및 관리비 지출,"           1,313,700"
1660,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-07,코로나-19 격리자 생활지원비 지출(BOLOR**** 외 3가구),"            -474,600"
1661,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-07,코로나-19 격리자 생활지원비 지출(TSOGOO ****** 외 1가구)-외국인,"             419,000"
1662,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-07,코로나-19 격리자 생활지원비 지출(강*님 외 52가구),"            -969,300"
1663,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-07,코로나-19 격리자 생활지원비 지출(구*선 외 11가구),"          -1,266,900"
1664,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-07,코로나-19 격리자 생활지원비 지출(김*수),"             209,500"
1665,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-07,코로나-19 격리자 생활지원비 지출(김*정 외 10가구),"          -1,266,900"
1666,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-07,코로나-19 격리자 생활지원비 지출(김나* 외 201가구),"          26,819,500"
1667,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-07,코로나-19 격리자 생활지원비 지출(문*경 외 204가구),"          26,593,600"
1668,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-07,코로나-19 격리자 생활지원비 지출(문*코 외 2가구)-외국인,"             444,400"
1669,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-07,코로나-19 격리자 생활지원비 지출(박*지 외 191가구),"          26,111,100"
1670,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-07,코로나-19 격리자 생활지원비 지출(이*숙 외 159가구),"          22,655,800"
1671,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-07,코로나-19 격리자 생활지원비 지출(이*재 외 56가구),"           7,082,400"
1672,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-07,코로나-19 격리자 생활지원비 지출(이*주외 199가구),"          26,077,100"
1673,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-07,코로나-19 격리자 생활지원비 지출(이*현 외 152가구),"          20,367,100"
1674,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-07,코로나-19 격리자 생활지원비 지출(이동* 외 211가구),"          29,422,400"
1675,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-07,코로나-19 격리자 생활지원비 지출(이연*외 138가구),"          18,602,900"
1676,일반회계,복지정책과,코로나19 관련 생활지원비 지원,사회보장적수혜금,2022-07-07,코로나-19 격리자 생활지원비 지출(조*란 외 109가구),"          -1,354,900"
