번호,회계구분,부서명,세부사업명,통계목,지급일자,사업개요,지출액
1117,일반회계,가족정책과,동물보호사업 추진,민간위탁금,2022-05-10,2022년 상반기 야생화된 유기견 구조비용 지급,"           9,600,000"
1118,일반회계,가족정책과,기본경비,사무관리비,2022-05-10,2022. 4월 반려동물팀 급량비 지급,"             280,000"
1119,일반회계,가족정책과,기본경비,사무관리비,2022-05-10,2022. 4월 아동보호팀 급량비 지급,"           1,464,000"
1120,일반회계,가족정책과,기본경비,사무관리비,2022-05-10,2022. 4월분 여성정책팀 급량비 지급,"             528,000"
1121,일반회계,가족정책과,여성안전지원사업,기간제근로자등보수,2022-05-10,2022년 4월 안심이(CCTV 야간관제) 기간제근로자 급여 및 보험료 지출,"           4,616,460"
1122,일반회계,가족정책과,결식아동급식지원,사회보장적수혜금,2022-05-10,2022년 4월 결식아동급식 도시락배달비 지급,"           3,843,000"
1123,일반회계,가족정책과,주민대상 폭력예방 교육운영,행사운영비,2022-05-10,2022년 주민대상 폭력예방교육 포스터 제작비 지급,"             330,000"
1124,일반회계,가족정책과,은평 평화의 소녀상 관리 운영,사무관리비,2022-05-10,2022. 은평 평화의 소녀상 청소비용 지급,"             500,000"
1125,일반회계,가족정책과,임산부 및 영유아가정 아이맘택시 추진,민간위탁금,2022-05-10,2022년 아이맘택시 사업추진 용역,"          26,856,000"
1126,일반회계,가족정책과,아동학대조사 추진,시책추진업무추진비,2022-05-10,아동학대 조사대상자 면담 소요비용 지급,"              16,900"
1127,일반회계,가족정책과,아동학대조사 추진,시책추진업무추진비,2022-05-10,학대피해아동 보호조치 소요비용 지급,"              17,600"
1128,일반회계,가족정책과,아동학대예방사업 추진,사무관리비,2022-05-10,아동학대예방 홍보물품 제작비 지급,"             118,800"
1129,일반회계,가족정책과,아동학대예방사업 추진,행사운영비,2022-05-10,공모전 수상작 전시회 행사비 지급,"             916,300"
1130,일반회계,가족정책과,아동학대예방사업 추진,행사운영비,2022-05-10,아동학대예방 공모전 수상작 전시회 현수막 비용 지급,"              77,000"
1131,일반회계,가족정책과,아동학대예방사업 추진,시책추진업무추진비,2022-05-10,공모전 수상작 전시회 및 아동학대예방 캠페인 식비 지급,"             246,000"
1132,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-05-10,보호대상아동 식비 지급,"              33,800"
1133,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-05-10,보호대상아동 식비 지급,"              29,000"
1134,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-05-10,보호대상아동 양육점검 물품구입비 지급,"              26,000"
1135,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-05-10,입양대상아동 면담관련 다과비 지급,"              11,900"
1136,일반회계,가족정책과,임산부 및 영유아가정 아이맘택시 추진,민간위탁금,2022-05-06,아이맘택시 4월 택시운행서비스 정산금 지급,"           7,758,000"
1137,일반회계,가족정책과,우리동네키움센터(다함께돌봄) 설치,시설비,2022-05-06,은평11호점 우리동네키움센터 리모델링 공사 설계용역 시행,"          13,970,000"
1138,일반회계,가족정책과,야생견 없는 안전한 은평 만들기,기간제근로자등보수,2022-05-06,2022년 4월 동물보호 현장출동반 기간제근로자 급여 및 보험료 지급,"           4,956,860"
1139,일반회계,가족정책과,기본경비,사무관리비,2022-05-04,2022. 4월분 가족정책팀 급량비 지급,"             344,000"
1140,일반회계,가족정책과,기본경비,사무관리비,2022-05-04,2022. 4월분 아동친화팀 급량비 지급,"             360,000"
1141,일반회계,가족정책과,기본경비,사무관리비,2022-05-04,부서 명함 제작비용 지급,"             418,000"
1142,일반회계,가족정책과,기본경비,국내여비,2022-05-04,"2022년 4월분 아동복지교사 인건비(국,시비 재배정 및 구비) 지급","              40,000"
1143,일반회계,가족정책과,인력운영비,공무직(무기계약)근로자보수,2022-05-04,"2022년 4월분 아동복지교사 인건비(국,시비 재배정 및 구비) 지급","              60,000"
1144,일반회계,가족정책과,보호대상아동 지원,기타보상금,2022-05-04,2022. 1~2월 아동복지시설 인권보호관 활동수당 지급,"             250,000"
1145,일반회계,가족정책과,성숙한 반려문화 조성,시책추진업무추진비,2022-05-04,성숙한 반려문화 조성사업 관련 간담회비 지급,"              50,000"
1146,일반회계,가족정책과,보호대상아동 지원,사회보장적수혜금,2022-05-03,보호대상아동 심리검사비 지급,"             250,000"
1147,일반회계,가족정책과,기본경비,국내여비,2022-05-02,2022년 4월분 직원 국내여비 지급,"           2,000,000"
1148,일반회계,가족정책과,결식아동급식지원,사회보장적수혜금,2022-05-02,2022. 5월 지역아동센터(28개소) 결식아동급식비 지급(행복e음 연계),"         113,744,310"
1149,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-05-02,입양대상아동 양육상황점검 물품구입비 지급,"              29,000"
1150,일반회계,가족정책과,유기동물 입양비 지원,기타보상금,2022-05-02,유실·유기동물 입양비 지원금 지급(은평2021-00169),"             150,000"
1151,일반회계,가족정책과,불법촬영 시민감시단 운영,사무관리비,2022-05-02,2022년 4월 불법촬영 시민감시단 활동비 지급,"             600,000"
1152,일반회계,가족정책과,1인가구 청정 홈 케어사업,사무관리비,2022-05-02,1인가구 청정 홈 케어사업 홍보 포스터 제작비 지급,"             650,000"
1153,일반회계,가족정책과,동물보호사업 추진,사무관리비,2022-04-29,동물구조 비용 수정 지급,"             300,000"
1154,일반회계,가족정책과,출산지원 사업 추진,사회보장적수혜금,2022-04-29,2022년 3월분 다자녀 출산용품교환권 대금 지급,"             600,000"
1155,일반회계,가족정책과,양성평등 및 성인지력향상 교육 운영,사무관리비,2022-04-28,2022년 전 직원 4대폭력 예방 통합교육 교육비 지출,"          11,209,000"
1156,일반회계,가족정책과,양성평등 및 성인지력향상 교육 운영,시책추진업무추진비,2022-04-28,전 직원 4대폭력 예방 통합교육 운영 간담회비 지급,"              50,000"
1157,일반회계,가족정책과,지역아동센터 및 신나는 애프터 지원,사회복지시설법정운영비보조,2022-04-28,2022. 지역아동센터연합회 어린이날 행사관련 사업비 지급,"          10,000,000"
1158,일반회계,가족정책과,우리동네키움센터(다함께돌봄) 운영 지원,사무관리비,2022-04-28,2022. 4월 우리동네키움센터 임차료 지급,"           7,650,000"
1159,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-04-28,보호대상아동 식비지급,"              27,000"
1160,일반회계,가족정책과,출산지원 사업 추진,사회보장적수혜금,2022-04-27,2022년 3월 다자녀 출산용품교환권 구입 비용 지급,"           1,200,000"
1161,일반회계,가족정책과,여성친화도시 조성,행사운영비,2022-04-27,이말산 테마길 해설사 양성과정 강의실 대관료 지급,"             150,000"
1162,일반회계,가족정책과,결식아동급식지원,사회보장적수혜금,2022-04-27,2022년 5월분 결식아동급식비(꿈나무카드 결제금) 지급,"         117,845,000"
1163,일반회계,가족정책과,은평 평화의 소녀상 관리 운영,사무관리비,2022-04-27,은평 평화의 소녀상 조명 교체비용 지출,"              88,000"
1164,일반회계,가족정책과,보호대상아동 지원,공공운영비,2022-04-27,2022. 4월 보호종료아동 전환공간 무인경비시스템비 지급,"             187,000"
1165,일반회계,가족정책과,취약계층 반려동물 의료비 지원,사무관리비,2022-04-27,취약계층 반려동물 의료비 지원사업 관련 사무용품 구입비 지급,"             400,000"
1166,일반회계,가족정책과,보호대상아동 지원,사회보장적수혜금,2022-04-26,보호대상아동 약제비 지급,"               1,970"
1167,일반회계,가족정책과,지역아동센터 환경개선비 지원,민간자본사업보조(이전재원),2022-04-26,"2022년 지역아동센터(6개소) 환경개선비(국,시비) 지급","          46,188,000"
1168,일반회계,가족정책과,보호대상아동 지원,사회보장적수혜금,2022-04-25,보호대상아동 의료비 지급,"              50,000"
1169,일반회계,가족정책과,동물보호사업 추진,시책추진업무추진비,2022-04-22,동물보호사업 추진 관련 간담회비 지급,"              38,000"
1170,일반회계,가족정책과,지역아동센터 및 신나는 애프터 지원,사회복지시설법정운영비보조,2022-04-22,2022. 4월 지역아동센터 종사자처우수당(구비100%) 지급,"          10,440,000"
1171,일반회계,가족정책과,우리동네키움센터(다함께돌봄) 운영 지원,사무관리비,2022-04-22,2022년 4월분 우리동네키움센터(11호점) 전기요금 납부,"               3,850"
1172,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-04-22,보호대상아동 식비 지급,"              31,000"
1173,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-04-22,보호대상아동 양육상황점검 물품구입비 지급,"              27,000"
1174,일반회계,가족정책과,기본경비,사무관리비,2022-04-21,컬러 프린터 토너 구입비용 지급,"             330,000"
1175,일반회계,가족정책과,기본경비,부서운영업무추진비,2022-04-21,직원 노고 격려 및 사기앙양을 위한 간식비 지급,"             106,900"
1176,일반회계,가족정책과,지역아동센터 및 신나는 애프터 지원,기타자본이전,2022-04-21,신나는애프터 3호 전세계약관련 인상 보증금 지급,"          30,000,000"
1177,일반회계,가족정책과,우리동네키움센터(다함께돌봄) 설치,시설비,2022-04-21,은평10호점 우？동네키움센터 리모델링 공사 설계용역 시행,"          16,142,000"
1178,일반회계,가족정책과,아동학대예방사업 추진,시책추진업무추진비,2022-04-21,2022년 4월 아동학대대응정보연계협의체 회의비용 지급,"              17,500"
1179,일반회계,가족정책과,아동학대예방사업 추진,시책추진업무추진비,2022-04-21,2022년 4월 아동학대대응정보연계협의체 회의비용 지급,"             128,000"
1180,일반회계,가족정책과,보호대상아동 지원,공공운영비,2022-04-21,2022. 4월 보호종료아동 전환공간 인터넷사용료(3월분) 지급,"              28,850"
1181,일반회계,가족정책과,보호대상아동 지원,사회보장적수혜금,2022-04-21,보호대상아동 약제비 지급,                 500
1182,일반회계,가족정책과,보호대상아동 지원,사회보장적수혜금,2022-04-21,보호대상아동 의료비 지급,"               1,000"
1183,일반회계,가족정책과,불법촬영 시민감시단 운영,사무관리비,2022-04-21,2022년 불법촬영 시민감시단 활동용 선풍기 구입,"             164,310"
1184,일반회계,가족정책과,출산지원 사업 추진,사회보장적수혜금,2022-04-20,2022년 3월 출산축하금 지급,"           1,350,000"
1185,일반회계,가족정책과,아동학대조사 추진,시책추진업무추진비,2022-04-20,학대피해아동 보호조치 관련 점심 식사비 지급,"              20,700"
1186,일반회계,가족정책과,아동학대예방사업 추진,사무관리비,2022-04-20,아동학대 예방 홍보 리플릿 제작비용 지급,"             519,200"
1187,일반회계,가족정책과,보호대상아동 지원,공공운영비,2022-04-20,2022. 4월 보호종료아동 전환공간 관리비(3월분) 지급,"              71,640"
1188,일반회계,가족정책과,성숙한 반려문화 조성,시책추진업무추진비,2022-04-20,성숙한 반려문화 조성사업 관련 간담회비 지급,"              22,500"
1189,일반회계,가족정책과,한부모가족복지시설 아이돌봄지원사업,사회복지시설법정운영비보조,2022-04-20,2022년 2분기 한부모가족복지시설 아이돌봄지원사업 보조금 지급,"          11,787,500"
1190,일반회계,가족정책과,건강가정지원센터 운영,민간위탁금,2022-04-19,2022년 2분기 가족센터(건강가정 지원) 운영 보조금 교부,"         110,326,000"
1191,일반회계,가족정책과,다문화가족 지원,사회복지사업보조,2022-04-19,2022년 가정통신문 번역 서비스 보조금 최종 교부,"          35,897,000"
1192,일반회계,가족정책과,아동학대조사 추진,사회보장적수혜금,2022-04-19,학대피해아동 의료비 지급,"              20,000"
1193,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-04-19,보호대상아동 양육상황점검 물품구입비 지급,"              26,000"
1194,일반회계,가족정책과,보호대상아동 지원,사회보장적수혜금,2022-04-19,보호대상아동 심리검사비 지급,"             250,000"
1195,일반회계,가족정책과,야생견 없는 안전한 은평 만들기,사무관리비,2022-04-19,야생화된 유기견 구조용 물품 구입비용 지급,"              66,600"
1196,일반회계,가족정책과,취약계층 반려동물 의료비 지원,민간경상사업보조,2022-04-19,2022년 3월 우리동네 동물병원 지원금 지급(로얄동물병원),"           1,632,800"
1197,일반회계,가족정책과,가족학교 운영지원,사회복지시설법정운영비보조,2022-04-19,2022년 2분기 가족학교 지원사업 보조금 교부,"           9,367,000"
1198,일반회계,가족정책과,아동학대조사 추진,공공운영비,2022-04-18,아동학대 조사 업무용 차량 충전비 지급,"               5,060"
1199,일반회계,가족정책과,아동학대조사 추진,시책추진업무추진비,2022-04-18,아동학대 조사대상자 면담 소요비용 지급,"              18,100"
1200,일반회계,가족정책과,아이돌봄지원사업 운영,민간위탁금,2022-04-15,2022년 2분기 아이돌봄지원사업 예탁금 지급,"         395,000,000"
1201,일반회계,가족정책과,아이돌봄지원사업 운영,민간위탁금,2022-04-15,2022년 2분기 아이돌봄지원사업 운영비 지급(e-나라도움),"         280,000,000"
1202,일반회계,가족정책과,아이돌봄지원사업 운영,민간위탁금,2022-04-15,2022년 2분기 아이돌봄지원사업 종사자수당 지급,"           3,990,000"
1203,일반회계,가족정책과,여성안전지원사업,시책추진업무추진비,2022-04-15,은평구 안심장비지원사업 관련 간담회비 지급,"              40,000"
1204,일반회계,가족정책과,지역아동센터 및 신나는 애프터 지원,사회복지시설법정운영비보조,2022-04-15,2022 지역아동센터 신나는애프터 정서심리 및 해피바이러스 참여예산 사업비 지급,"         100,000,000"
1205,일반회계,가족정책과,공동육아나눔터 운영,민간위탁금,2022-04-15,2022년 2분기 공동육아나눔터 운영 보조금 지급,"          43,877,000"
1206,일반회계,가족정책과,우리동네키움센터(다함께돌봄) 운영,민간위탁금,2022-04-15,2022. 2분기 우리동네키움센터 보조금(인건비) 지급,"         291,006,070"
1207,일반회계,가족정책과,우리동네키움센터(다함께돌봄) 운영 지원,민간위탁금,2022-04-15,2022. 2분기 은평8호점(융합형) 우리동네키움센터 보조금(급식비) 지급,"           6,720,000"
1208,일반회계,가족정책과,아동학대조사 추진,사무관리비,2022-04-15,2022. 3월 아동학대긴급전화 운영관련 당직수당 지급,"           1,860,000"
1209,일반회계,가족정책과,아동학대조사 추진,공공운영비,2022-04-15,'22. 4월 아동학대조사 업무용 이동전화 사용료(3월분) 지급,"             174,460"
1210,일반회계,가족정책과,보호대상아동 지원,공공운영비,2022-04-15,'22.4월 아동보호조치 업무용 이동전화 사용료(3월분) 지급,"             132,000"
1211,일반회계,가족정책과,해피바이러스 아동복지프로그램(참여예산),사회복지시설법정운영비보조,2022-04-15,2022. 지역아동센터 신나는애프터 정서심리 및 해피바이러스 참여예산 사업비 지급,"          50,000,000"
1212,일반회계,가족정책과,아이돌봄지원사업 시비지원,민간위탁금,2022-04-15,2022년 2분기 아이돌봄지원사업 시비지원금 지급,"          35,214,000"
1213,일반회계,가족정책과,야생견 없는 안전한 은평 만들기,사무관리비,2022-04-14,유기동물 구조용 장비 구입비 지급,"             473,000"
1214,일반회계,가족정책과,동물보호사업 추진,기타보상금,2022-04-13,2022년 3월분 공수의 업무수당 지급,"             315,000"
1215,일반회계,가족정책과,양성평등 및 성인지력향상 교육 운영,사무관리비,2022-04-13,2022년 4~6월 한국양성평등교육진흥원 성인지정책교육 교육비 지급,"           5,805,000"
1216,일반회계,가족정책과,기본경비,부서운영업무추진비,2022-04-13,부서 직원 노고 격려 간담회비 지급,"             138,000"
1217,일반회계,가족정책과,아동학대조사 추진,시책추진업무추진비,2022-04-13,아동학대 조사대상자 면담 소요비용 지급,"              24,000"
1218,일반회계,가족정책과,출산지원 사업 추진,시책추진업무추진비,2022-04-12,출산지원사업 추진 관련 간담회비 지급,"              19,600"
1219,일반회계,가족정책과,기본경비,사무관리비,2022-04-12,제로페이 결제취소건 반납을 위한 지급,"              50,000"
1220,일반회계,가족정책과,기본경비,사무관리비,2022-04-12,제로페이 결제취소건 반납을 위한 지급,"             -50,000"
1221,일반회계,가족정책과,여성능력개발 및 취업지원,시책추진업무추진비,2022-04-12,여성 취·창업지원 프로그램 운영 간담회비 지급,"              52,000"
1222,일반회계,가족정책과,우리동네키움센터(다함께돌봄) 운영 지원,사무관리비,2022-04-12,3월분 우리동네키움센터(10호점) 전기요금 납부,"              20,070"
1223,일반회계,가족정책과,아동학대조사 추진,공공운영비,2022-04-12,아동보호팀 차량 유류비 지급,"              46,170"
1224,일반회계,가족정책과,야생견 없는 안전한 은평 만들기,공공운영비,2022-04-12,2022년 4월 동물보호 업무용 이동전화 사용료(3월분) 지급,"              53,510"
1225,일반회계,가족정책과,동물보호사업 추진,민간위탁금,2022-04-11,2022년 3월 유기동물 보호관리 민간위탁비용 지급,"           4,020,000"
1226,일반회계,가족정책과,기본경비,사무관리비,2022-04-11,2022. 3월 아동보호팀 급량비 지급,"           1,552,000"
1227,일반회계,가족정책과,기본경비,부서운영업무추진비,2022-04-11,직원 격려 부서운영업무추진비 지급,"              34,000"
1228,일반회계,가족정책과,기본경비,부서운영업무추진비,2022-04-11,직원 노고 격려 간담회비 지급,"             166,000"
1229,일반회계,가족정책과,아동학대조사 추진,사무관리비,2022-04-11,아동보호팀 공용차량 임차조달(2022년),"             465,000"
1230,일반회계,가족정책과,아동학대조사 추진,공공운영비,2022-04-11,아동보호팀 차량 세차비용 지급,"               7,000"
1231,일반회계,가족정책과,아동학대조사 추진,공공운영비,2022-04-11,아동학대 조사 업무용 차량 세차비 지급,"               7,000"
1232,일반회계,가족정책과,아동학대조사 추진,시책추진업무추진비,2022-04-11,학대피해아동 조사 및 시스템 변화에 따른 업무협의 관련 간담회비 지급,"              67,000"
1233,일반회계,가족정책과,아동학대조사 추진,사회보장적수혜금,2022-04-11,학대피해아동 의료비 지급,"               5,000"
1234,일반회계,가족정책과,보호대상아동 지원,사회보장적수혜금,2022-04-11,보호대상아동 건강검진비 지급,"              50,000"
1235,일반회계,가족정책과,보호대상아동 지원,사회보장적수혜금,2022-04-11,학대피해아동 약제비 지급,"               2,500"
1236,일반회계,가족정책과,보호대상아동 지원,사회보장적수혜금,2022-04-11,학대피해아동 의료비 지급,"              15,800"
1237,일반회계,가족정책과,취약계층 반려동물 의료비 지원,민간경상사업보조,2022-04-11,2022년 3월 우리동네 동물병원 지원금 지급(새은평동물의료센터),"           1,950,000"
1238,일반회계,가족정책과,결식아동급식지원,사회보장적수혜금,2022-04-08,2022년 3월 결식아동급식 도시락배달비 지급,"           3,724,000"
1239,일반회계,가족정책과,우리동네키움센터(다함께돌봄) 운영 지원,민간위탁금,2022-04-08,2022. 2분기 우리동네키움센터 보조금(운영비) 지급,"          45,600,000"
1240,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-04-08,보호대상아동 식비 지급,"              21,000"
1241,일반회계,가족정책과,성숙한 반려문화 조성,시책추진업무추진비,2022-04-08,성숙한 반려문화 조성사업 관련 간담회비 지급,"              41,000"
1242,일반회계,가족정책과,불법촬영 시민감시단 운영,사무관리비,2022-04-08,2022년 불법촬영 시민감시단 위촉장 추가 제작비 지급,"               6,400"
1243,일반회계,가족정책과,기본경비,부서운영업무추진비,2022-04-07,직원 격려 부서운영업무추진비 지급,"             102,000"
1244,일반회계,가족정책과,여성안전지원사업,기간제근로자등보수,2022-04-07,2022년 3월 안심이(CCTV 야간관제) 기간제근로자 급여 및 보험료 지출,"           4,931,630"
1245,일반회계,가족정책과,아동건전육성,사무관리비,2022-04-07,글짓기그리기대회 행사 관련 사무용품비 지급,"             200,000"
1246,일반회계,가족정책과,임산부 및 영유아가정 아이맘택시 추진,민간위탁금,2022-04-07,아이맘택시 3월 택시운행서비스 정산금 지급,"           7,188,000"
1247,일반회계,가족정책과,아동학대조사 추진,사회보장적수혜금,2022-04-07,학대피해아동 의료비 지급(한0슬),"              15,300"
1248,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-04-07,보호대상아동 친부모 상담 소요비용 지급,"              24,000"
1249,일반회계,가족정책과,경계선아동 자립지원사업,사회복지시설법정운영비보조,2022-04-07,2022. 경계선지능아동 자립지원 사업 보조금 교부,"          11,620,000"
1250,일반회계,가족정책과,기본경비,사무관리비,2022-04-06,2022. 3월분 아동친화팀 급량비 지급,"             456,000"
1251,일반회계,가족정책과,기본경비,사무관리비,2022-04-06,2022. 3월분 여성정책팀 급량비 지급,"             584,000"
1252,일반회계,가족정책과,기본경비,부서운영업무추진비,2022-04-06,직원 노고 격력 및 사기양양을 위한 간담회비 지급,"             168,000"
1253,일반회계,가족정책과,여성친화도시 조성,행사운영비,2022-04-06,성평등마을지기 양성과정 홍보물 제작비 지급,"             440,000"
1254,일반회계,가족정책과,임산부 및 영유아가정 아이맘택시 추진,민간위탁금,2022-04-06,2022년 아이맘택시 사업추진 용역,"          26,856,000"
1255,일반회계,가족정책과,아동학대조사 추진,시책추진업무추진비,2022-04-06,아동학대 조사대상자 면담 소요비용 지급,"               8,200"
1256,일반회계,가족정책과,야생견 없는 안전한 은평 만들기,기간제근로자등보수,2022-04-06,2022년 3월 동물보호 현장출동반 기간제근로자 급여 및 보험료 지급,"           5,071,620"
1257,일반회계,가족정책과,기본경비,사무관리비,2022-04-05,2022. 3월분 가족정책팀 급량비 지급,"             272,000"
1258,일반회계,가족정책과,기본경비,사무관리비,2022-04-05,2022. 3월분 반려동물팀 급량비 지급,"             240,000"
1259,일반회계,가족정책과,기본경비,사무관리비,2022-04-05,제로페이 결제취소건 반납을 위한 지급,"             124,000"
1260,일반회계,가족정책과,기본경비,사무관리비,2022-04-05,제로페이 결제취소건 반납을 위한 지급,"            -124,000"
1261,일반회계,가족정책과,기본경비,국내여비,2022-04-05,"2022년 3월분 아동복지교사 인건비(국,시비 재배정 및 구비) 지급","              40,000"
1262,일반회계,가족정책과,임산부 및 영유아가정 아이맘택시 추진,사무관리비,2022-04-05,2022년 아이맘택시 모바일어플리케이션 활용용역,"          10,500,000"
1263,일반회계,가족정책과,인력운영비,공무직(무기계약)근로자보수,2022-04-05,2022년 3월분 아동복지교사 인건비(국시비 재배정 및 구비) 지급,"              60,000"
1264,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-04-05,보호대상아동 다과비 지급,"              18,000"
1265,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-04-05,보호대상아동 식비 지급,"              18,500"
1266,일반회계,가족정책과,기본경비,국내여비,2022-04-04,2022년 3월분 직원 국내여비 지급,"           2,260,000"
1267,일반회계,가족정책과,기본경비,부서운영업무추진비,2022-04-04,부서 직원 격려 업무추진비 지급,"             117,000"
1268,일반회계,가족정책과,아동학대조사 추진,시책추진업무추진비,2022-04-04,아동학대전담공무원 및 보호요원 당직근무 격려 업무추진비 지급,"              64,000"
1269,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-04-04,보호대상아동 식비 지급,"              53,700"
1270,일반회계,가족정책과,동물보호사업 추진,사무관리비,2022-04-01,동물보호사업 관련 홍보물 제작비용 지급,"             491,000"
1271,일반회계,가족정책과,기본경비,부서운영업무추진비,2022-04-01,직원 노고 격려 및 사기양양을 위한 간식비 지급,"             105,800"
1272,일반회계,가족정책과,지역아동센터 및 신나는 애프터 지원,사회복지시설법정운영비보조,2022-04-01,2022. 3월 지역아동센터 종사자처우수당(구비100%) 지급,"          10,440,000"
1273,일반회계,가족정책과,지역아동센터 및 신나는 애프터 지원,사회복지시설법정운영비보조,2022-04-01,2022년 지역아동센터(27개소) 운영보조금(구비) 지급,"         182,000,000"
1274,일반회계,가족정책과,결식아동급식지원,사회보장적수혜금,2022-04-01,2022. 4월 지역아동센터(28개소) 결식아동급식비 지급,"         116,275,880"
1275,일반회계,가족정책과,아동학대조사 추진,시책추진업무추진비,2022-04-01,아동학대전담공무원 및 보호요원 격려 업무추진비 지급,"              64,000"
1276,일반회계,가족정책과,동물보호사업 추진,사무관리비,2022-03-31,동물보호 관련 동물등록 마이크로칩 리더기 구입비 지급,"             264,000"
1277,일반회계,가족정책과,출산지원 사업 추진,시책추진업무추진비,2022-03-31,출산지원사업 추진 관련 간담회비 지급,"              50,700"
1278,일반회계,가족정책과,결식아동급식지원,사회보장적수혜금,2022-03-31,2022년 4월 미등교 평일 중식 결식아동급식비(꿈나무카드결제금) 지급,"          59,423,000"
1279,일반회계,가족정책과,우리동네키움센터(다함께돌봄) 운영 지원,사무관리비,2022-03-31,2022. 3월 우리동네키움센터 임차료 지급,"           7,650,000"
1280,일반회계,가족정책과,보호대상아동 지원,공공운영비,2022-03-31,2022. 3월 보호종료아동 전환공간 무인경비시스템비 지급(수정),"              42,900"
1281,일반회계,가족정책과,보호대상아동 지원,공공운영비,2022-03-31,2022. 3월 보호종료아동 전환공간 무인경비시스템비 지급(수정),"               9,900"
1282,일반회계,가족정책과,첫만남 이용권 지원,사회보장적수혜금,2022-03-31,2022년 첫만남이용권 사업 1차 예탁금 지급,"       1,732,000,000"
1283,일반회계,가족정책과,불법촬영 시민감시단 운영,사무관리비,2022-03-31,2022년 불법촬영 시민감시단 활동용품 구입비 지급,"             108,200"
1284,일반회계,가족정책과,다문화가족 지원,사회복지사업보조,2022-03-30,2022년 다문화가족 모국어교육 지원 사업 보조금 지급,"          10,000,000"
1285,일반회계,가족정책과,기본경비,사무관리비,2022-03-30,1인가구 주거환경 개선 『스위트홈』서비스 운영 광고료 지급,"             550,000"
1286,일반회계,가족정책과,결식아동급식지원,사회보장적수혜금,2022-03-30,2022년 4월분 결식아동급식비(꿈나무카드 결제금) 지급,"         114,023,000"
1287,일반회계,가족정책과,아동학대조사 추진,시책추진업무추진비,2022-03-30,학대피해아동 조사 소요비용 지급,"              15,200"
1288,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-03-30,보호대상아동 면담관련 다과비 지급,"              14,000"
1289,일반회계,가족정책과,온마을 아동돌봄,민간경상사업보조,2022-03-30,2022년 거점형 마을돌봄사업 보조금(운영비) 교부,"          97,000,000"
1290,일반회계,가족정책과,온마을 아동돌봄,민간자본사업보조(이전재원),2022-03-30,2022년 거점형 마을돌봄사업 보조금(시설비)교부,"          10,000,000"
1291,양성평등기금,가족정책과,여성의 사회참여 확대,민간위탁금,2022-03-30,2022. 양성평등기금 지원사업 1차 보조금 교부,"          13,848,000"
1292,일반회계,가족정책과,동물보호사업 추진,시책추진업무추진비,2022-03-29,동물보호사업 관련 간담회비 지급,"              68,600"
1293,일반회계,가족정책과,기본경비,사무관리비,2022-03-29,영상 구입 비용 지급,"           1,900,000"
1294,일반회계,가족정책과,우리동네키움센터(다함께돌봄) 운영 지원,사무관리비,2022-03-29,3월분 우리동네키움센터(11호점) 전기요금 납부,"               3,760"
1295,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-03-28,2022. 제1차 은평구 아동복지심의위원회 회의 다과비 지급,"              60,000"
1296,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-03-28,보호대상아동 식비 지급,"              40,000"
1297,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-03-28,보호대상아동 식비 지급,"              51,800"
1298,일반회계,가족정책과,불법촬영 시민감시단 운영,사무관리비,2022-03-28,2022년 불법촬영 시민감시단 근무모 구입비 지급,"             152,400"
1299,일반회계,가족정책과,불법촬영 시민감시단 운영,사무관리비,2022-03-28,2022년 불법촬영 시민감시단 근무조끼 구입비 지급,"             268,730"
1300,일반회계,가족정책과,불법촬영 시민감시단 운영,사무관리비,2022-03-28,2022년 불법촬영 시민감시단 위촉장 제작비 지급,"              64,000"
1301,일반회계,가족정책과,출산지원 사업 추진,사회보장적수혜금,2022-03-25,2022년 2월분 다자녀 출산용품교환권 구입 비용 지급,"             750,000"
1302,일반회계,가족정책과,출산지원 사업 추진,사회보장적수혜금,2022-03-25,2022년 2월분 다자녀 출산용품교환권 대금지급,"             750,000"
1303,일반회계,가족정책과,기본경비,사무관리비,2022-03-25,컬러 프린터 토너 구입비용 지급,"             902,000"
1304,일반회계,가족정책과,기본경비,부서운영업무추진비,2022-03-25,직원격려 부서운영업무추진비 지급,"              43,200"
1305,일반회계,가족정책과,보호대상아동 지원,사회보장적수혜금,2022-03-25,보호종료아동 단체상해보험 가입비 지급,"           1,878,230"
